Origin,Destination,Distance,Time
14,10,360,59
14,11,360,59
14,12,629,112
14,13,695,120
14,15,530,91
14,16,267,48
14,17,818,138
14,18,662,117
14,19,685,116
14,20,680,114
14,21,620,103
14,22,879,155
14,23,829,148
14,24,712,129
14,25,55,10
14,26,761,138
14,27,507,83
14,28,286,52
14,29,654,110
14,30,960,166
14,31,730,132
14,32,776,130
14,33,671,112
14,34,40,7
14,35,1154,207
14,36,1762,376
14,37,849,146
14,38,447,75
14,39,879,151
14,40,1191,206
14,41,645,113
14,42,378,62
14,43,179,33
14,44,476,82
14,45,1321,230
14,46,1321,230
14,47,302,51
14,48,108,19
14,49,270,44
14,50,588,102
14,51,190,35
14,52,632,106
14,53,666,120
14,54,1847,372
14,55,593,107
14,56,1338,234
14,57,704,123
14,58,634,111
14,59,626,109
14,60,1902,381
14,61,471,80
14,62,955,166
14,63,818,138
14,64,120,21
14,65,865,149
14,66,865,149
14,67,477,81
14,68,628,105
14,69,785,136
14,70,501,85
14,71,1225,271
14,72,755,137
14,73,614,107
14,74,860,150
14,75,444,74
14,76,557,92
14,77,1334,282
14,78,1334,282
14,79,94,17
14,80,1813,366
14,81,777,136
14,82,388,64
14,83,1195,210
14,84,774,134
14,85,902,161
14,86,1167,260
14,87,777,136
14,88,866,149
14,89,854,153
14,90,662,117
14,91,1442,312
14,92,83,14
14,93,650,113
14,94,1115,187
14,95,630,105
14,96,525,90
14,97,793,137
14,98,123,22
14,99,699,117
14,100,1670,362
14,101,593,101
14,102,526,89
14,103,201,34
14,104,247,42
14,105,227,38
14,106,779,130
14,107,755,137
14,108,389,65
14,109,185,31
14,110,185,31
14,111,865,149
14,112,1055,184
14,113,620,103
14,114,479,82
14,115,791,136
14,116,456,75
14,117,364,60
14,118,908,160
14,119,201,35
14,120,451,74
14,121,672,116
14,122,724,122
14,123,1417,246
14,124,938,187
14,125,1012,176
14,126,338,55
14,127,988,171
14,128,488,88
14,129,451,74
14,130,734,123
15,1,582,127
15,2,337,55
15,3,337,55
15,4,272,49
15,5,913,151
15,6,913,151
15,7,0,0
15,8,556,95
15,9,574,102
15,10,480,78
15,11,480,78
15,12,990,172
15,13,165,29
15,14,530,86
15,16,415,69
15,17,938,157
15,18,1024,177
15,19,805,135
15,20,646,108
15,21,740,122
15,22,348,64
15,23,502,89
15,24,360,63
15,25,581,95
15,26,409,72
15,27,627,102
15,28,395,66
15,29,620,104
15,30,1009,171
15,31,378,66
15,32,896,149
15,33,791,131
15,34,555,91
15,35,470,83
15,36,1421,313
15,37,753,128
15,38,475,78
15,39,783,133
15,40,958,161
15,41,274,46
15,42,498,81
15,43,541,93
15,44,254,46
15,45,852,144
15,46,852,144
15,47,548,91
15,48,501,83
15,49,390,63
15,50,479,80
15,51,491,83
15,52,752,125
15,53,599,103
15,54,2208,432
15,55,335,57
15,56,1105,189
15,57,308,52
15,58,502,85
15,59,495,83
15,60,1841,363
15,61,508,83
15,62,425,75
15,63,938,157
15,64,421,69
15,65,769,131
15,66,769,131
15,67,501,82
15,68,748,124
15,69,254,45
15,70,477,78
15,71,603,172
15,72,403,71
15,73,483,81
15,74,330,59
15,75,564,93
15,76,677,111
15,77,1695,342
15,78,1695,342
15,79,515,85
15,80,2174,426
15,81,645,110
15,82,508,83
15,83,726,124
15,84,244,43
15,85,532,94
15,86,545,161
15,87,645,110
15,88,1228,209
15,89,484,86
15,90,1024,177
15,91,903,214
15,92,447,73
15,93,905,154
15,94,1477,247
15,95,750,124
15,96,710,119
15,97,868,145
15,98,484,82
15,99,819,136
15,100,1329,299
15,101,778,130
15,102,554,92
15,103,747,127
15,104,701,120
15,105,721,123
15,106,899,149
15,107,403,71
15,108,417,68
15,109,656,109
15,110,656,109
15,111,769,131
15,112,629,135
15,113,740,122
15,114,51,9
15,115,695,118
15,116,576,94
15,117,484,79
15,118,377,69
15,119,731,122
15,120,571,93
15,121,142,25
15,122,844,141
15,123,1012,171
15,124,407,96
15,125,625,134
15,126,458,74
15,127,1037,176
15,128,849,148
15,129,571,93
15,130,854,142
16,1,940,167
16,2,77,13
16,3,77,13
16,4,495,90
16,5,678,115
16,6,678,115
16,7,415,75
16,8,142,26
16,9,892,160
16,10,244,41
16,11,244,41
16,12,576,102
16,13,580,104
16,14,267,49
16,15,415,75
16,17,702,121
16,18,609,108
16,19,570,99
16,20,565,97
16,21,505,86
16,22,764,139
16,23,776,139
16,24,658,120
16,25,322,59
16,26,707,129
16,27,391,66
16,28,19,3
16,29,539,93
16,30,773,135
16,31,676,123
16,32,661,113
16,33,555,94
16,34,227,42
16,35,885,158
16,36,1709,367
16,37,734,129
16,38,332,59
16,39,764,134
16,40,1138,197
16,41,675,121
16,42,262,44
16,43,126,23
16,44,361,66
16,45,1268,221
16,46,1268,221
16,47,313,56
16,48,132,24
16,49,155,26
16,50,618,110
16,51,77,14
16,52,517,89
16,53,613,111
16,54,1794,363
16,55,539,98
16,56,1285,225
16,57,734,131
16,58,664,119
16,59,656,117
16,60,1849,372
16,61,356,63
16,62,840,150
16,63,702,120
16,64,212,39
16,65,750,132
16,66,750,132
16,67,362,64
16,68,513,88
16,69,670,120
16,70,386,68
16,71,1110,254
16,72,701,128
16,73,644,115
16,74,745,134
16,75,328,57
16,76,441,75
16,77,1281,273
16,78,1281,273
16,79,118,22
16,80,1760,357
16,81,969,170
16,82,272,46
16,83,1142,201
16,84,659,118
16,85,849,152
16,86,1052,243
16,87,969,170
16,88,813,140
16,89,801,144
16,90,609,108
16,91,1389,303
16,92,212,38
16,93,618,108
16,94,1062,178
16,95,515,88
16,96,474,83
16,97,633,109
16,98,69,13
16,99,584,100
16,100,1617,353
16,101,542,94
16,102,411,73
16,103,332,58
16,104,286,51
16,105,306,54
16,106,664,112
16,107,701,128
16,108,274,49
16,109,241,40
16,110,241,40
16,111,750,132
16,112,940,167
16,113,505,86
16,114,364,66
16,115,676,119
16,116,340,57
16,117,248,42
16,118,793,144
16,119,468,85
16,120,335,57
16,121,557,100
16,122,609,105
16,123,1363,237
16,124,936,193
16,125,897,159
16,126,223,38
16,127,801,140
16,128,435,78
16,129,335,57
16,130,619,106
17,1,812,147
17,2,742,129
17,3,742,129
17,4,1135,200
17,5,311,53
17,6,311,53
17,7,1055,185
17,8,961,169
17,9,1711,303
17,10,575,99
17,11,575,99
17,12,1395,246
17,13,1220,214
17,14,912,159
17,15,1055,185
17,16,820,143
17,18,1429,251
17,19,442,79
17,20,543,94
17,21,315,54
17,22,1404,249
17,23,1595,282
17,24,1478,263
17,25,856,149
17,26,1527,272
17,27,428,73
17,28,800,140
17,29,517,90
17,30,72,14
17,31,1496,266
17,32,294,51
17,33,362,64
17,34,952,166
17,35,1525,268
17,36,2389,506
17,37,606,109
17,38,651,115
17,39,636,114
17,40,1957,340
17,41,909,161
17,42,557,96
17,43,946,167
17,44,1001,176
17,45,2087,364
17,46,2087,364
17,47,630,110
17,48,892,158
17,49,665,115
17,50,833,150
17,51,896,157
17,52,495,86
17,53,1432,254
17,54,2613,506
17,55,1359,241
17,56,2104,368
17,57,968,171
17,58,787,141
17,59,795,143
17,60,2668,515
17,61,590,103
17,62,1480,260
17,63,215,39
17,64,812,144
17,65,622,112
17,66,622,112
17,67,596,104
17,68,491,85
17,69,1102,197
17,70,620,108
17,71,1011,247
17,72,1521,271
17,73,807,145
17,74,1385,244
17,75,553,96
17,76,378,65
17,77,2100,416
17,78,2100,416
17,79,906,160
17,80,2579,500
17,81,841,150
17,82,547,94
17,83,1961,344
17,84,1112,198
17,85,1668,295
17,86,1069,258
17,87,841,150
17,88,1633,283
17,89,1620,287
17,90,1429,251
17,91,2068,460
17,92,838,148
17,93,263,47
17,94,1882,321
17,95,305,53
17,96,379,68
17,97,187,34
17,98,889,156
17,99,236,42
17,100,2297,492
17,101,312,55
17,102,571,100
17,103,1112,193
17,104,1106,194
17,105,1126,197
17,106,254,44
17,107,1521,271
17,108,679,119
17,109,1096,190
17,110,1096,190
17,111,622,112
17,112,812,147
17,113,315,54
17,114,1004,176
17,115,548,99
17,116,479,82
17,117,571,99
17,118,1433,254
17,119,710,123
17,120,484,83
17,121,1197,210
17,122,211,37
17,123,2183,380
17,124,1191,305
17,125,769,139
17,126,597,103
17,127,100,19
17,128,1254,222
17,129,484,83
17,130,201,36
18,1,1549,275
18,2,686,122
18,3,686,122
18,4,741,133
18,5,1287,223
18,6,1287,223
18,7,1024,183
18,8,537,95
18,9,559,99
18,10,853,150
18,11,853,150
18,12,34,6
18,13,859,153
18,14,662,118
18,15,1024,183
18,16,609,109
18,17,1312,229
18,19,1179,207
18,20,1174,205
18,21,1114,194
18,22,1052,188
18,23,443,78
18,24,585,104
18,25,717,128
18,26,536,95
18,27,1000,174
18,28,629,112
18,29,1148,201
18,30,1383,243
18,31,567,101
18,32,1270,221
18,33,1165,203
18,34,622,111
18,35,768,137
18,36,1126,250
18,37,1343,237
18,38,941,167
18,39,1373,242
18,40,571,99
18,41,1284,229
18,42,871,153
18,43,483,86
18,44,970,174
18,45,935,160
18,46,935,160
18,47,922,164
18,48,657,118
18,49,764,135
18,50,1227,218
18,51,532,95
18,52,1126,197
18,53,280,50
18,54,1184,255
18,55,558,100
18,56,718,127
18,57,1343,239
18,58,1273,227
18,59,1265,225
18,60,1239,264
18,61,965,171
18,62,812,145
18,63,1311,229
18,64,737,133
18,65,1359,240
18,66,1359,240
18,67,971,172
18,68,1122,196
18,69,1279,228
18,70,995,176
18,71,1719,362
18,72,542,97
18,73,1253,223
18,74,911,162
18,75,937,165
18,76,1051,183
18,77,671,165
18,78,671,165
18,79,643,116
18,80,1150,249
18,81,1578,278
18,82,881,155
18,83,809,140
18,84,1268,226
18,85,516,91
18,86,1661,351
18,87,1578,278
18,88,204,32
18,89,468,83
18,90,0,0
18,91,1056,242
18,92,821,146
18,93,1227,216
18,94,453,70
18,95,1124,196
18,96,1083,191
18,97,1242,217
18,98,594,107
18,99,1193,208
18,100,1034,236
18,101,1151,202
18,102,1020,181
18,103,563,98
18,104,517,91
18,105,537,94
18,106,1273,221
18,107,542,97
18,108,883,157
18,109,577,100
18,110,577,100
18,111,1359,240
18,112,1549,275
18,113,1114,194
18,114,973,174
18,115,1285,227
18,116,949,166
18,117,857,151
18,118,1023,182
18,119,863,154
18,120,945,165
18,121,882,158
18,122,1218,213
18,123,754,129
18,124,1545,301
18,125,1506,267
18,126,832,146
18,127,1411,248
18,128,175,31
18,129,945,165
18,130,1228,214
19,1,370,68
19,2,625,108
19,3,625,108
19,4,863,154
19,5,538,91
19,6,538,91
19,7,783,139
19,8,844,148
19,9,1594,282
19,10,458,78
19,11,458,78
19,12,1277,225
19,13,948,168
19,14,817,140
19,15,783,139
19,16,702,122
19,17,563,97
19,18,1311,230
19,20,137,25
19,21,365,62
19,22,942,172
19,23,1478,261
19,24,1360,242
19,25,868,149
19,26,1409,251
19,27,311,52
19,28,682,119
19,29,163,30
19,30,634,111
19,31,1378,245
19,32,521,89
19,33,416,71
19,34,929,164
19,35,1226,221
19,36,1742,375
19,37,163,30
19,38,308,54
19,39,194,35
19,40,1840,319
19,41,596,109
19,42,440,75
19,43,828,146
19,44,729,130
19,45,1970,343
19,46,1970,343
19,47,593,104
19,48,834,146
19,49,547,94
19,50,391,71
19,51,779,136
19,52,185,33
19,53,1315,233
19,54,2495,485
19,55,1241,220
19,56,1987,347
19,57,654,119
19,58,345,62
19,59,353,64
19,60,2550,494
19,61,369,66
19,62,1182,213
19,63,562,97
19,64,708,123
19,65,180,33
19,66,180,33
19,67,362,65
19,68,189,34
19,69,788,145
19,70,338,61
19,71,540,154
19,72,1403,250
19,73,365,66
19,74,1083,196
19,75,492,86
19,76,302,51
19,77,1982,395
19,78,1982,395
19,79,820,144
19,80,2461,479
19,81,399,71
19,82,430,73
19,83,1844,323
19,84,798,146
19,85,1551,274
19,86,482,144
19,87,399,71
19,88,1515,262
19,89,1503,266
19,90,1311,230
19,91,1421,329
19,92,734,127
19,93,636,111
19,94,1764,300
19,95,375,64
19,96,638,112
19,97,493,85
19,98,771,135
19,99,444,76
19,100,1650,361
19,101,539,93
19,102,230,41
19,103,1034,180
19,104,988,173
19,105,1008,176
19,106,524,89
19,107,1403,250
19,108,366,65
19,109,943,162
19,110,943,162
19,111,180,33
19,112,369,68
19,113,365,62
19,114,732,130
19,115,105,19
19,116,362,61
19,117,454,78
19,118,971,177
19,119,1018,176
19,120,366,62
19,121,925,164
19,122,469,81
19,123,2065,359
19,124,544,174
19,125,326,60
19,126,479,82
19,127,662,116
19,128,1136,201
19,129,366,62
19,130,479,82
20,1,313,58
20,2,488,83
20,3,488,83
20,4,726,129
20,5,401,66
20,6,401,66
20,7,646,114
20,8,707,123
20,9,1457,257
20,10,321,53
20,11,321,53
20,12,1140,200
20,13,811,143
20,14,680,115
20,15,646,114
20,16,565,97
20,17,426,72
20,18,1174,205
20,19,293,50
20,21,228,37
20,22,805,145
20,23,1341,236
20,24,1223,217
20,25,731,124
20,26,1272,226
20,27,174,27
20,28,545,94
20,29,26,5
20,30,497,86
20,31,1241,220
20,32,384,64
20,33,279,46
20,34,792,139
20,35,1089,194
20,36,1686,365
20,37,107,20
20,38,171,29
20,39,137,25
20,40,1703,294
20,41,459,82
20,42,303,50
20,43,691,121
20,44,592,105
20,45,1833,318
20,46,1833,318
20,47,456,79
20,48,697,121
20,49,410,69
20,50,334,61
20,51,642,111
20,52,48,8
20,53,1178,208
20,54,2358,460
20,55,1104,195
20,56,1850,322
20,57,517,92
20,58,288,52
20,59,296,54
20,60,2413,469
20,61,233,41
20,62,1045,186
20,63,425,72
20,64,571,98
20,65,123,23
20,66,123,23
20,67,226,40
20,68,52,9
20,69,651,118
20,70,202,36
20,71,483,145
20,72,1266,225
20,73,308,56
20,74,946,169
20,75,355,61
20,76,165,26
20,77,1845,370
20,78,1845,370
20,79,683,119
20,80,2324,454
20,81,342,61
20,82,293,48
20,83,1707,298
20,84,661,119
20,85,1414,249
20,86,425,134
20,87,342,61
20,88,1378,237
20,89,1366,241
20,90,1174,205
20,91,1365,319
20,92,597,102
20,93,499,86
20,94,1627,275
20,95,238,39
20,96,469,81
20,97,356,60
20,98,634,110
20,99,307,51
20,100,1594,351
20,101,402,68
20,102,93,16
20,103,897,155
20,104,851,148
20,105,871,151
20,106,387,64
20,107,1266,225
20,108,229,40
20,109,806,137
20,110,806,137
20,111,123,23
20,112,312,58
20,113,228,37
20,114,595,105
20,115,49,10
20,116,225,36
20,117,317,53
20,118,834,150
20,119,881,151
20,120,229,37
20,121,788,139
20,122,332,56
20,123,1928,334
20,124,488,164
20,125,270,50
20,126,342,57
20,127,525,91
20,128,999,176
20,129,229,37
20,130,342,57
21,1,519,96
21,2,427,75
21,3,427,75
21,4,820,146
21,5,173,29
21,6,173,29
21,7,740,131
21,8,646,115
21,9,1396,249
21,10,260,45
21,11,260,45
21,12,1080,192
21,13,905,160
21,14,620,107
21,15,740,131
21,16,505,89
21,17,264,46
21,18,1114,197
21,19,149,28
21,20,228,40
21,22,1089,195
21,23,1280,228
21,24,1163,209
21,25,671,116
21,26,1212,218
21,27,113,19
21,28,485,86
21,29,202,36
21,30,364,65
21,31,1181,212
21,32,156,27
21,33,135,24
21,34,731,131
21,35,1210,214
21,36,1892,403
21,37,313,58
21,38,336,61
21,39,343,63
21,40,1642,286
21,41,594,107
21,42,242,42
21,43,631,113
21,44,686,122
21,45,1772,310
21,46,1772,310
21,47,395,71
21,48,637,113
21,49,350,61
21,50,537,96
21,51,581,103
21,52,180,32
21,53,1117,200
21,54,2298,452
21,55,1044,187
21,56,1789,314
21,57,653,117
21,58,494,90
21,59,502,92
21,60,2353,461
21,61,275,49
21,62,1165,206
21,63,282,50
21,64,511,90
21,65,329,61
21,66,329,61
21,67,281,50
21,68,176,31
21,69,787,143
21,70,305,54
21,71,689,183
21,72,1206,217
21,73,514,94
21,74,1070,190
21,75,294,53
21,76,63,11
21,77,1785,362
21,78,1785,362
21,79,623,111
21,80,2264,446
21,81,548,99
21,82,232,40
21,83,1646,290
21,84,797,144
21,85,1353,241
21,86,631,172
21,87,548,99
21,88,1318,229
21,89,1305,233
21,90,1114,197
21,91,1893,392
21,92,537,94
21,93,271,49
21,94,1567,267
21,95,10,2
21,96,241,44
21,97,128,23
21,98,574,102
21,99,78,14
21,100,1800,389
21,101,174,31
21,102,256,46
21,103,837,147
21,104,791,140
21,105,811,143
21,106,243,42
21,107,1206,217
21,108,364,65
21,109,746,129
21,110,746,129
21,111,329,61
21,112,519,96
21,113,0,0
21,114,689,122
21,115,255,48
21,116,164,28
21,117,256,45
21,118,1118,200
21,119,719,125
21,120,169,29
21,121,882,156
21,122,104,18
21,123,1868,326
21,124,855,179
21,125,476,88
21,126,282,49
21,127,391,70
21,128,939,168
21,129,169,29
21,130,113,20
22,1,482,109
22,2,686,119
22,3,686,119
22,4,621,113
22,5,1114,186
22,6,1114,186
22,7,348,64
22,8,905,159
22,9,493,85
22,10,829,142
22,11,829,142
22,12,1019,173
22,13,282,49
22,14,879,150
22,15,348,64
22,16,764,133
22,17,1139,192
22,18,1052,178
22,19,1006,170
22,20,805,136
22,21,941,157
22,23,609,104
22,24,480,83
22,25,930,159
22,26,529,92
22,27,827,137
22,28,744,130
22,29,778,132
22,30,1210,206
22,31,498,86
22,32,1097,184
22,33,992,166
22,34,904,155
22,35,285,49
22,36,1038,244
22,37,911,156
22,38,634,106
22,39,941,161
22,40,1117,188
22,41,347,60
22,42,847,145
22,43,890,157
22,44,602,110
22,45,667,110
22,46,667,110
22,47,897,155
22,48,850,147
22,49,739,127
22,50,551,94
22,51,840,147
22,52,788,134
22,53,772,131
22,54,1711,339
22,55,455,77
22,56,1264,216
22,57,288,50
22,58,597,103
22,59,589,101
22,60,1656,329
22,61,666,111
22,62,241,41
22,63,1139,192
22,64,770,133
22,65,927,159
22,66,927,159
22,67,660,110
22,68,792,135
22,69,154,27
22,70,636,106
22,71,503,154
22,72,523,91
22,73,577,99
22,74,141,24
22,75,913,157
22,76,878,146
22,77,1568,333
22,78,1568,333
22,79,864,149
22,80,1744,345
22,81,740,128
22,82,857,147
22,83,541,90
22,84,144,25
22,85,536,92
22,86,445,143
22,87,740,128
22,88,1257,210
22,89,584,100
22,90,1052,178
22,91,718,180
22,92,796,137
22,93,1254,218
22,94,1505,248
22,95,951,159
22,96,1059,183
22,97,1069,180
22,98,833,146
22,99,1020,171
22,100,946,230
22,101,1127,194
22,102,712,120
22,103,948,161
22,104,902,154
22,105,922,157
22,106,1100,184
22,107,523,91
22,108,662,112
22,109,962,163
22,110,962,163
22,111,927,159
22,112,529,117
22,113,941,157
22,114,400,74
22,115,853,146
22,116,776,129
22,117,833,143
22,118,29,5
22,119,1080,186
22,120,772,128
22,121,305,54
22,122,1045,176
22,123,1171,198
22,124,307,78
22,125,525,116
22,126,807,138
22,127,1238,211
22,128,838,144
22,129,772,128
22,130,1055,177
23,1,1151,231
23,2,853,149
23,3,853,149
23,4,418,76
23,5,1453,250
23,6,1453,250
23,7,502,91
23,8,704,122
23,9,116,21
23,10,1020,177
23,11,1020,177
23,12,410,69
23,13,468,84
23,14,829,145
23,15,502,91
23,16,776,135
23,17,1478,256
23,18,443,74
23,19,1346,234
23,20,1341,232
23,21,1280,221
23,22,609,110
23,24,142,26
23,25,884,155
23,26,93,17
23,27,1167,201
23,28,795,139
23,29,1315,228
23,30,1549,270
23,31,124,23
23,32,1436,248
23,33,1331,230
23,34,789,138
23,35,325,59
23,36,934,228
23,37,1510,264
23,38,1107,194
23,39,1540,269
23,40,507,84
23,41,708,125
23,42,1038,180
23,43,650,112
23,44,756,137
23,45,492,82
23,46,492,82
23,47,1088,191
23,48,823,145
23,49,930,162
23,50,1393,245
23,51,699,122
23,52,1293,224
23,53,163,27
23,54,1628,329
23,55,259,44
23,56,654,112
23,57,897,160
23,58,1439,254
23,59,1431,252
23,60,1551,313
23,61,1131,198
23,62,369,67
23,63,1478,256
23,64,903,160
23,65,1526,267
23,66,1526,267
23,67,1137,199
23,68,1289,223
23,69,763,137
23,70,1161,203
23,71,1172,276
23,72,99,19
23,73,1419,250
23,74,468,84
23,75,1104,192
23,76,1217,210
23,77,1115,239
23,78,1115,239
23,79,809,143
23,80,1594,323
23,81,1745,305
23,82,1048,182
23,83,366,62
23,84,753,135
23,85,74,13
23,86,1114,265
23,87,1745,305
23,88,648,106
23,89,26,5
23,90,443,74
23,91,613,164
23,92,987,173
23,93,1394,243
23,94,896,144
23,95,1290,223
23,96,1250,218
23,97,1408,244
23,98,760,134
23,99,1359,235
23,100,842,214
23,101,1318,229
23,102,1186,208
23,103,729,125
23,104,683,118
23,105,703,121
23,106,1439,248
23,107,99,19
23,108,1049,184
23,109,743,127
23,110,743,127
23,111,1526,267
23,112,1198,239
23,113,1280,221
23,114,554,101
23,115,1452,254
23,116,1116,193
23,117,1024,178
23,118,580,104
23,119,1030,181
23,120,1111,192
23,121,491,89
23,122,1384,240
23,123,561,94
23,124,976,200
23,125,1194,238
23,126,998,173
23,127,1577,275
23,128,341,58
23,129,1111,192
23,130,1394,241
24,1,874,180
24,2,735,129
24,3,735,129
24,4,276,50
24,5,1336,230
24,6,1336,230
24,7,360,65
24,8,587,102
24,9,214,39
24,10,902,157
24,11,902,157
24,12,552,95
24,13,326,58
24,14,712,125
24,15,360,65
24,16,658,115
24,17,1361,236
24,18,585,100
24,19,1228,214
24,20,1223,212
24,21,1163,201
24,22,481,87
24,23,142,26
24,25,767,135
24,26,49,9
24,27,1049,181
24,28,678,119
24,29,1197,208
24,30,1432,250
24,31,18,3
24,32,1319,228
24,33,1214,210
24,34,672,118
24,35,423,77
24,36,1032,246
24,37,1392,244
24,38,835,143
24,39,1422,249
24,40,649,110
24,41,566,99
24,42,920,160
24,43,532,92
24,44,614,111
24,45,590,100
24,46,590,100
24,47,971,171
24,48,706,125
24,49,813,142
24,50,771,133
24,51,581,102
24,52,1175,204
24,53,304,53
24,54,1704,341
24,55,119,21
24,56,796,138
24,57,600,105
24,58,794,138
24,59,787,136
24,60,1649,331
24,61,1014,178
24,62,467,85
24,63,1361,236
24,64,786,140
24,65,1408,247
24,66,1408,247
24,67,1020,179
24,68,1171,203
24,69,546,98
24,70,1044,183
24,71,895,225
24,72,43,8
24,73,775,134
24,74,364,66
24,75,986,172
24,76,1100,190
24,77,1257,265
24,78,1257,265
24,79,692,123
24,80,1736,349
24,81,937,163
24,82,930,162
24,83,464,80
24,84,536,96
24,85,172,31
24,86,837,214
24,87,937,163
24,88,790,132
24,89,124,23
24,90,585,100
24,91,711,182
24,92,870,153
24,93,1276,223
24,94,1038,170
24,95,1173,203
24,96,1132,198
24,97,1291,224
24,98,643,114
24,99,1242,215
24,100,940,232
24,101,1200,209
24,102,914,157
24,103,612,105
24,104,566,98
24,105,586,101
24,106,1322,228
24,107,43,8
24,108,777,133
24,109,626,107
24,110,626,107
24,111,1408,247
24,112,921,188
24,113,1163,201
24,114,412,75
24,115,1334,234
24,116,998,173
24,117,907,158
24,118,452,81
24,119,913,161
24,120,994,172
24,121,349,63
24,122,1267,220
24,123,703,120
24,124,699,149
24,125,948,167
24,126,881,153
24,127,1460,255
24,128,483,84
24,129,994,172
24,130,1277,221
25,1,1106,195
25,2,268,47
25,3,268,47
25,4,661,117
25,5,690,118
25,6,690,118
25,7,581,102
25,8,181,33
25,9,1000,179
25,10,411,70
25,11,411,70
25,12,684,122
25,13,746,131
25,14,55,10
25,15,581,102
25,16,322,58
25,17,869,149
25,18,717,127
25,19,736,127
25,20,731,125
25,21,671,114
25,22,930,166
25,23,884,158
25,24,767,139
25,26,816,148
25,27,558,94
25,28,341,62
25,29,705,121
25,30,904,156
25,31,785,142
25,32,674,116
25,33,722,123
25,34,96,17
25,35,1051,185
25,36,1817,386
25,37,900,157
25,38,498,86
25,39,930,162
25,40,1246,216
25,41,696,124
25,42,429,73
25,43,234,43
25,44,527,93
25,45,1376,240
25,46,1376,240
25,47,229,40
25,48,163,29
25,49,321,55
25,50,639,113
25,51,245,45
25,52,683,117
25,53,721,130
25,54,1902,382
25,55,648,117
25,56,1393,244
25,57,755,134
25,58,685,122
25,59,677,120
25,60,1957,391
25,61,522,91
25,62,1006,177
25,63,869,149
25,64,175,31
25,65,916,160
25,66,916,160
25,67,528,92
25,68,679,116
25,69,836,147
25,70,552,96
25,71,1276,282
25,72,810,147
25,73,665,118
25,74,911,161
25,75,330,57
25,76,608,103
25,77,1389,292
25,78,1389,292
25,79,149,27
25,80,1868,376
25,81,828,147
25,82,439,75
25,83,1250,220
25,84,825,145
25,85,957,171
25,86,1218,271
25,87,828,147
25,88,921,159
25,89,909,163
25,90,717,127
25,91,1497,322
25,92,138,24
25,93,594,103
25,94,1170,197
25,95,681,116
25,96,452,79
25,97,737,127
25,98,178,32
25,99,750,128
25,100,1725,372
25,101,520,90
25,102,577,100
25,103,256,44
25,104,302,52
25,105,282,48
25,106,830,141
25,107,810,147
25,108,440,76
25,109,240,41
25,110,240,41
25,111,916,160
25,112,1106,195
25,113,671,114
25,114,530,93
25,115,842,147
25,116,507,86
25,117,415,71
25,118,959,171
25,119,146,26
25,120,502,85
25,121,723,127
25,122,761,130
25,123,1472,256
25,124,989,198
25,125,1063,187
25,126,389,66
25,127,932,161
25,128,543,98
25,129,502,85
25,130,751,129
26,1,923,189
26,2,784,138
26,3,784,138
26,4,325,59
26,5,1385,239
26,6,1385,239
26,7,409,74
26,8,636,111
26,9,165,30
26,10,951,166
26,11,951,166
26,12,503,86
26,13,375,67
26,14,761,134
26,15,409,74
26,16,707,124
26,17,1410,245
26,18,536,91
26,19,1277,223
26,20,1272,221
26,21,1212,210
26,22,530,96
26,23,93,17
26,24,49,9
26,25,816,144
26,27,1098,190
26,28,727,128
26,29,1246,217
26,30,1481,259
26,31,32,6
26,32,1368,237
26,33,1263,219
26,34,721,127
26,35,374,68
26,36,983,237
26,37,1441,253
26,38,884,152
26,39,1471,258
26,40,600,101
26,41,615,108
26,42,969,169
26,43,581,101
26,44,663,120
26,45,541,91
26,46,541,91
26,47,1020,180
26,48,755,134
26,49,862,151
26,50,820,142
26,51,630,111
26,52,1224,213
26,53,255,44
26,54,1655,332
26,55,168,30
26,56,747,129
26,57,649,114
26,58,843,147
26,59,836,145
26,60,1600,322
26,61,1063,187
26,62,418,76
26,63,1410,245
26,64,835,149
26,65,1457,256
26,66,1457,256
